City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Lavrentiya,RU,2021-05-23 21:44:16,65.5833,-171.0,32.79,96,93,4.79
294,Lowestoft,GB,2021-05-23 21:49:39,52.4752,1.7516,52.45,88,100,23.02
295,Guerrero Negro,MX,2021-05-23 21:44:58,27.9769,-114.0611,69.08,49,2,19.08
296,Mancio Lima,BR,2021-05-23 21:49:39,-7.6142,-72.8958,78.87,95,40,2.37
297,Ballina,AU,2021-05-23 21:49:40,-28.8667,153.5667,57.78,100,40,6.91
298,Roma,US,2021-05-23 21:45:14,43.2128,-75.4557,70.52,66,75,10.36
299,Lagoa,PT,2021-05-23 21:44:26,39.05,-27.9833,60.76,65,36,8.05
300,Severo-Kurilsk,RU,2021-05-23 21:44:20,50.6789,156.125,45.9,64,39,8.32
301,Kabarnet,KE,2021-05-23 21:49:40,0.4919,35.743,61.61,80,99,2.53
302,Mae Hong Son,TH,2021-05-23 21:47:12,19.3003,97.9685,74.01,99,82,1.74
303,Atbasar,KZ,2021-05-23 21:47:07,51.8,68.3333,70.23,32,1,5.75
304,Bridgetown,BB,2021-05-23 21:49:41,13.1,-59.6167,82.89,73,40,17.49
305,Port-Gentil,GA,2021-05-23 21:49:41,-0.7193,8.7815,80.56,89,40,9.22
306,Bengkulu,ID,2021-05-23 21:48:01,-3.8004,102.2655,75.56,89,94,3.69
307,Fuengirola,ES,2021-05-23 21:49:42,36.54,-4.6247,64.09,56,0,13.22
308,Saldanha,ZA,2021-05-23 21:49:42,-33.0117,17.9442,57.25,50,23,10.94
309,Kalabo,ZM,2021-05-23 21:49:42,-14.97,22.6814,58.33,54,1,6.11
310,Asau,RO,2021-05-23 21:49:43,46.4333,26.4,58.28,91,70,6.24
311,Charters Towers,AU,2021-05-23 21:49:43,-20.1,146.2667,63.68,82,0,9.17
312,Touros,BR,2021-05-23 21:48:05,-5.1989,-35.4608,79.7,82,3,13.76
313,Jalingo,NG,2021-05-23 21:49:43,8.8833,11.3667,80.33,72,89,3.89
314,Umm Kaddadah,SD,2021-05-23 21:49:44,13.6017,26.6876,80.62,13,9,11.7
315,Lasa,IT,2021-05-23 21:39:47,46.6166,10.7002,52.68,93,100,3.24
316,Serebryansk,KZ,2021-05-23 21:47:41,49.6925,83.2892,49.55,74,1,1.77
317,Bangangte,CM,2021-05-23 21:49:44,5.1409,10.5198,62.76,94,68,2.84
318,Banavar,IN,2021-05-23 21:49:45,13.4136,76.1683,71.92,82,99,6.55
319,Maryville,US,2021-05-23 21:49:45,35.7565,-83.9705,89.55,37,40,1.01
320,Maniitsoq,GL,2021-05-23 21:49:45,65.4167,-52.9,30.2,87,100,15.17
321,Katangli,RU,2021-05-23 21:49:46,51.7102,143.2326,35.69,91,100,9.35
322,Keningau,MY,2021-05-23 21:49:46,5.3378,116.1602,75.65,94,100,1.01
323,Rio Gallegos,AR,2021-05-23 21:49:46,-51.6226,-69.2181,46.45,81,40,11.5
324,Bandarbeyla,SO,2021-05-23 21:47:26,9.4942,50.8122,81.16,72,63,22.46
325,Arraial Do Cabo,BR,2021-05-23 21:44:56,-22.9661,-42.0278,76.86,78,0,2.3
326,Kavieng,PG,2021-05-23 21:44:18,-2.5744,150.7967,81.14,81,100,9.86
327,Verkhoyansk,RU,2021-05-23 21:49:47,67.5447,133.385,46.6,36,22,1.95
328,Nabire,ID,2021-05-23 21:49:47,-3.3667,135.4833,75.92,95,100,3.94
329,Shenjiamen,CN,2021-05-23 21:49:48,29.9576,122.298,64.65,92,100,16.26
330,Verkhnyaya Inta,RU,2021-05-23 21:44:05,65.9811,60.3094,34.83,58,96,16.73
331,Taber,CA,2021-05-23 21:49:48,49.8167,-112.1518,46.24,93,100,5.75
332,Manalongon,PH,2021-05-23 21:49:49,9.2209,122.886,78.46,80,9,3.53
333,Kayerkan,RU,2021-05-23 21:49:49,69.3497,87.7602,32.59,99,100,5.75
334,Hosanagara,IN,2021-05-23 21:49:49,13.9167,75.0667,70.74,98,98,2.21
335,Mount Isa,AU,2021-05-23 21:46:43,-20.7333,139.5,56.97,67,1,0.0
336,Manaus,BR,2021-05-23 21:49:50,-3.1019,-60.025,84.7,79,75,2.3
337,Mineros,BO,2021-05-23 21:49:50,-17.1167,-63.2333,69.39,35,100,9.24
338,Piacabucu,BR,2021-05-23 21:44:55,-10.4056,-36.4344,75.29,81,83,7.0
339,Cherskiy,RU,2021-05-23 21:44:04,68.75,161.3,43.25,53,11,5.88
340,Port Blair,IN,2021-05-23 21:49:50,11.6667,92.75,81.93,84,100,25.9
341,Novo Aripuana,BR,2021-05-23 21:49:51,-5.1206,-60.3797,80.4,77,76,2.51
342,Sinnamary,GF,2021-05-23 21:45:39,5.3833,-52.95,77.29,93,100,8.59
343,Jiuquan,CN,2021-05-23 21:49:51,39.7432,98.5174,52.38,20,0,6.33
344,Bathsheba,BB,2021-05-23 21:49:52,13.2167,-59.5167,83.01,74,40,16.58
345,Hualmay,PE,2021-05-23 21:49:52,-11.0964,-77.6139,66.7,79,45,8.59
346,Sarangani,PH,2021-05-23 21:49:52,5.4033,125.4636,82.71,72,35,4.25
347,Bakel,SN,2021-05-23 21:49:52,14.905,-12.4568,93.13,14,2,8.16
348,Baykit,RU,2021-05-23 21:47:11,61.67,96.37,43.48,98,100,3.69
349,Tigil,RU,2021-05-23 21:49:53,57.8,158.6667,42.62,63,55,10.18
350,Morropon,PE,2021-05-23 21:49:53,-5.1822,-79.9689,80.44,63,81,5.08
351,Udachnyy,RU,2021-05-23 21:48:33,66.4167,112.4,41.23,64,38,8.93
352,Hassleholm,SE,2021-05-23 21:49:54,56.1591,13.7664,49.53,80,31,8.1
353,Liwale,TZ,2021-05-23 21:49:54,-9.7667,37.9333,66.25,70,69,5.19
354,Mitu,CO,2021-05-23 21:49:54,1.1983,-70.1733,78.1,95,82,0.4
355,Thinadhoo,MV,2021-05-23 21:44:46,0.5333,72.9333,82.94,75,97,12.84
356,Husavik,IS,2021-05-23 21:48:03,66.0449,-17.3389,40.91,97,100,8.1
357,Mokhsogollokh,RU,2021-05-23 21:49:55,61.4681,128.9203,45.18,48,100,7.76
358,Vila Velha,BR,2021-05-23 21:45:27,-20.3297,-40.2925,78.75,82,0,5.99
359,Trelew,AR,2021-05-23 21:49:55,-43.249,-65.3051,54.9,58,86,9.69
360,Illapel,CL,2021-05-23 21:46:11,-31.6308,-71.1653,63.95,36,100,1.99
361,Teya,RU,2021-05-23 21:49:56,60.3778,92.6267,52.95,98,100,6.26
362,Vavatenina,MG,2021-05-23 21:49:56,-17.4667,49.2,62.51,98,41,2.8
363,Cockburn Town,TC,2021-05-23 21:49:45,21.4612,-71.1419,78.35,77,4,20.94
364,Dennery,LC,2021-05-23 21:49:57,13.8996,-60.8879,82.53,75,75,16.46
365,Takoradi,GH,2021-05-23 21:49:57,4.8845,-1.7554,79.93,87,54,5.14
366,Tazmalt,DZ,2021-05-23 21:49:57,36.3868,4.3989,72.41,65,96,2.53
367,Fairbanks,US,2021-05-23 21:49:58,64.8378,-147.7164,53.04,46,1,0.0
368,Iquique,CL,2021-05-23 21:46:35,-20.2208,-70.1431,62.64,75,12,1.32
369,Chingola,ZM,2021-05-23 21:49:58,-12.529,27.8838,52.81,58,27,7.54
370,Klaksvik,FO,2021-05-23 21:44:13,62.2266,-6.589,41.92,77,95,5.99
371,Henties Bay,NA,2021-05-23 21:44:05,-22.116,14.2845,75.85,43,0,3.38
372,The Valley,AI,2021-05-23 21:49:59,18.217,-63.0578,84.06,78,20,14.97
373,Kochubey,RU,2021-05-23 21:49:59,44.3861,46.5825,74.46,69,31,6.31
374,Makakilo City,US,2021-05-23 21:47:30,21.3469,-158.0858,82.29,65,1,12.66
375,Kazanskaya,RU,2021-05-23 21:49:59,45.4106,40.4361,63.79,96,96,6.73
376,Naze,JP,2021-05-23 21:50:00,28.3667,129.4833,72.52,91,74,15.48
377,Ust-Kuyga,RU,2021-05-23 21:48:30,70.0167,135.6,37.36,58,8,3.53
378,Deer Lake,CA,2021-05-23 21:50:00,49.1667,-57.4316,39.06,93,90,13.8
379,Lerwick,GB,2021-05-23 21:50:01,60.1545,-1.1494,46.4,77,100,13.76
380,Grand Gaube,MU,2021-05-23 21:44:41,-20.0064,57.6608,72.0,83,40,1.99
381,Puerto Baquerizo Moreno,EC,2021-05-23 21:50:01,-0.9,-89.6,79.79,69,40,16.11
382,Whitianga,NZ,2021-05-23 21:50:01,-36.8333,175.7,58.01,67,99,24.61
383,Jvari,GE,2021-05-23 21:50:02,42.7169,42.052,53.85,98,100,2.66
384,Sibu,MY,2021-05-23 21:50:03,2.3,111.8167,77.31,94,40,1.99
385,Beyneu,KZ,2021-05-23 21:50:04,45.3167,55.2,78.6,24,0,10.02
386,Fuxin,CN,2021-05-23 21:49:20,42.0156,121.6589,58.75,16,62,12.01
387,South Lake Tahoe,US,2021-05-23 21:48:58,38.9332,-119.9844,59.07,49,90,8.05
388,Yei,SS,2021-05-23 21:50:04,4.095,30.6779,67.69,90,100,1.54
389,Virginia Beach,US,2021-05-23 21:50:05,36.8529,-75.978,91.62,31,20,12.66
390,Pontianak,ID,2021-05-23 21:50:05,-0.0333,109.3333,76.98,95,90,4.14
391,Atar,MR,2021-05-23 21:46:13,20.5169,-13.0499,91.26,19,2,0.34
392,Mandali,IQ,2021-05-23 21:50:05,33.7499,45.5541,79.97,20,0,9.22
393,Chapais,CA,2021-05-23 21:50:06,49.7834,-74.8492,47.98,30,0,12.19
394,Morondava,MG,2021-05-23 21:44:25,-20.2833,44.2833,69.33,78,0,12.62
395,Gillette,US,2021-05-23 21:50:06,44.2911,-105.5022,67.12,23,75,13.0
396,Winnemucca,US,2021-05-23 21:50:06,40.973,-117.7357,57.25,44,75,13.27
397,Aloleng,PH,2021-05-23 21:50:07,16.1307,119.7824,82.09,77,7,4.83
398,Kuytun,RU,2021-05-23 21:50:07,54.3419,101.5036,39.67,85,99,2.89
399,Ostrovnoy,RU,2021-05-23 21:44:49,68.0531,39.5131,33.1,66,7,2.75
400,Staraya Poltavka,RU,2021-05-23 21:50:08,50.4772,46.4814,71.06,76,77,9.35
401,Mishkino,RU,2021-05-23 21:50:08,55.3389,63.9175,61.7,89,60,6.29
402,Te Anau,NZ,2021-05-23 21:50:08,-45.4167,167.7167,42.24,91,20,3.83
403,Qaqortoq,GL,2021-05-23 21:47:37,60.7167,-46.0333,45.1,51,100,7.31
404,Nome,US,2021-05-23 21:46:18,64.5011,-165.4064,43.16,81,90,10.36
405,Bima,ID,2021-05-23 21:44:48,-8.4667,118.7167,73.67,94,8,3.65
406,Arman,RU,2021-05-23 21:50:09,59.7,150.1667,41.23,75,31,2.26
407,Tura,IN,2021-05-23 21:45:22,25.5198,90.2201,78.55,70,16,4.03
408,Atasu,KZ,2021-05-23 21:50:09,48.6814,71.6433,62.38,41,0,9.17
409,Liusha,CN,2021-05-23 21:50:10,27.2098,108.59,57.4,96,96,2.48
410,Yarada,IN,2021-05-23 21:50:10,17.65,83.2667,84.52,60,90,1.86
411,Luanda,AO,2021-05-23 21:48:17,-8.8368,13.2343,78.8,89,20,8.05
412,Alice Town,BS,2021-05-23 21:50:10,25.7167,-79.3,75.29,67,74,14.74
413,Miraflores,MX,2021-05-23 21:50:11,19.2167,-98.8083,76.87,35,84,0.78
414,Bhilai,IN,2021-05-23 21:50:11,21.2167,81.4333,89.85,28,93,6.58
415,Puerto Leguizamo,CO,2021-05-23 21:50:11,-0.1934,-74.7819,79.05,95,96,0.85
416,Esso,RU,2021-05-23 21:50:12,55.9333,158.7,37.99,81,82,4.16
417,Kailahun,SL,2021-05-23 21:50:12,8.2833,-10.5667,69.17,96,96,4.25
418,Sorland,NO,2021-05-23 21:44:00,67.667,12.6934,41.07,70,100,13.51
419,Benoy,TD,2021-05-23 21:50:12,8.9833,16.3199,87.78,37,69,7.11
420,Marawi,PH,2021-05-23 21:50:13,7.9986,124.2928,67.64,93,63,0.72
421,Harper,LR,2021-05-23 21:50:13,4.375,-7.7169,80.87,82,6,8.28
422,Katsuura,JP,2021-05-23 21:50:13,35.1333,140.3,71.11,81,86,1.9
423,Rognan,NO,2021-05-23 21:50:14,67.0953,15.3878,44.89,80,99,7.16
424,Adrar,MR,2021-05-23 21:50:14,20.5022,-10.0711,92.66,19,19,13.22
425,Ozinki,RU,2021-05-23 21:50:14,51.1786,49.6769,70.9,32,0,11.03
426,Uvarovka,RU,2021-05-23 21:50:15,55.5278,35.6061,46.27,95,5,7.63
427,Kanniyakumari,IN,2021-05-23 21:50:15,8.0833,77.5667,81.09,83,100,16.91
428,Tiznit,MA,2021-05-23 21:50:15,29.5833,-9.5,66.69,46,41,3.58
429,Codrington,AU,2021-05-23 21:46:39,-38.2667,141.9667,54.18,68,100,11.74
430,Doha,QA,2021-05-23 21:47:10,25.2867,51.5333,95.31,53,0,4.61
431,Moses Lake,US,2021-05-23 21:50:16,47.1301,-119.2781,76.87,23,1,11.5
432,Mayo,US,2021-05-23 21:49:48,38.8876,-76.5119,91.51,54,1,11.52
433,Panaba,MX,2021-05-23 21:50:16,21.2833,-88.2667,85.68,56,99,10.67
434,Port Augusta,AU,2021-05-23 21:50:17,-32.5,137.7667,66.34,40,100,16.08
435,Buchanan,LR,2021-05-23 21:46:26,5.8808,-10.0467,80.56,81,31,4.97
436,Moose Jaw,CA,2021-05-23 21:50:17,50.4001,-105.5344,55.29,76,97,17.27
437,Inhambane,MZ,2021-05-23 21:50:17,-23.865,35.3833,66.2,66,0,10.09
438,Nosy Varika,MG,2021-05-23 21:50:18,-20.5833,48.5333,66.02,84,57,3.49
439,Hvolsvollur,IS,2021-05-23 21:50:18,63.7533,-20.2243,43.81,80,87,4.59
440,Haines Junction,CA,2021-05-23 21:50:18,60.7522,-137.5108,46.35,61,100,12.66
441,Leshukonskoye,RU,2021-05-23 21:50:18,64.8989,45.7622,35.38,70,84,8.05
442,Hovd,MN,2021-05-23 21:50:19,48.0056,91.6419,49.78,52,0,2.64
443,Trapani,IT,2021-05-23 21:50:19,37.8333,12.6667,66.38,70,0,7.7
444,Margate,GB,2021-05-23 21:48:30,51.3813,1.3862,52.21,77,100,7.0
445,Axim,GH,2021-05-23 21:44:55,4.8699,-2.2405,79.77,86,43,3.62
446,Palmeirais,BR,2021-05-23 21:50:20,-5.9778,-43.0633,80.19,57,39,2.33
447,Banda Aceh,ID,2021-05-23 21:50:20,5.5577,95.3222,81.23,81,100,10.51
448,Rouvroy,FR,2021-05-23 21:50:21,50.3925,2.904,55.9,83,95,13.98
449,Jacareacanga,BR,2021-05-23 21:50:21,-6.2222,-57.7528,80.92,76,100,1.97
450,Chapadinha,BR,2021-05-23 21:50:21,-3.7417,-43.3603,76.75,75,75,3.13
451,Pisco,PE,2021-05-23 21:50:21,-13.7,-76.2167,68.05,68,0,12.66
452,Jega,NG,2021-05-23 21:50:22,12.2175,4.3792,94.03,34,89,8.28
453,Taywarah,AF,2021-05-23 21:50:22,33.35,64.4167,47.17,28,0,3.02
454,Kuching,MY,2021-05-23 21:48:24,1.55,110.3333,73.62,100,20,1.14
455,Eyl,SO,2021-05-23 21:50:23,7.9803,49.8164,80.38,71,91,21.85
456,Blagoyevo,RU,2021-05-23 21:50:23,63.3667,47.9167,43.25,68,100,7.52
457,Brookhaven,US,2021-05-23 21:50:23,31.5791,-90.4407,86.95,57,100,2.75
458,Batemans Bay,AU,2021-05-23 21:47:17,-35.7167,150.1833,54.91,88,44,2.73
459,Pasighat,IN,2021-05-23 21:50:24,28.0667,95.3333,75.42,79,0,4.05
460,Warrnambool,AU,2021-05-23 21:50:24,-38.3833,142.4833,53.82,65,100,16.87
461,Laurel,US,2021-05-23 21:50:24,39.0993,-76.8483,91.89,46,40,5.99
462,Itarema,BR,2021-05-23 21:50:25,-2.9248,-39.9167,79.57,79,45,12.37
463,Linjiang,CN,2021-05-23 21:50:25,41.8069,126.9078,51.71,89,1,2.66
464,Poiana Marului,RO,2021-05-23 21:50:25,45.6,25.3,58.69,88,43,4.41
465,Bubaque,GW,2021-05-23 21:44:24,11.2833,-15.8333,78.84,76,99,17.63
466,Koson,UZ,2021-05-23 21:50:26,39.0375,65.585,71.92,31,17,8.61
467,Tarbagatay,RU,2021-05-23 21:50:26,51.4803,107.3602,40.53,72,33,5.21
468,Mattru,SL,2021-05-23 21:50:26,7.6244,-11.8332,77.29,94,26,2.17
469,San Cristobal,VE,2021-05-23 21:50:27,7.7669,-72.225,80.78,65,98,3.78
470,College,US,2021-05-23 21:50:27,64.8569,-147.8028,53.02,44,75,4.61
471,Birjand,IR,2021-05-23 21:50:27,32.8663,59.2211,75.67,13,0,11.5
472,Wajir,KE,2021-05-23 21:50:28,1.7471,40.0573,76.91,56,41,18.19
473,Hambantota,LK,2021-05-23 21:50:28,6.1241,81.1185,80.94,82,75,18.39
474,Mildura,AU,2021-05-23 21:46:58,-34.2,142.15,53.08,66,100,8.05
475,Kaitangata,NZ,2021-05-23 21:44:39,-46.2817,169.8464,47.93,80,73,3.36
476,Kindu,CD,2021-05-23 21:50:28,-2.95,25.95,70.57,99,100,0.65
477,Batsfjord,NO,2021-05-23 21:50:29,70.6345,29.7185,31.08,77,58,5.68
478,Along,IN,2021-05-23 21:50:29,28.1667,94.7667,70.0,95,11,1.74
479,Berlevag,NO,2021-05-23 21:50:29,70.8578,29.0864,35.08,70,26,3.33
480,Kampot,KH,2021-05-23 21:50:30,10.6167,104.1833,84.25,81,100,12.1
481,Puri,IN,2021-05-23 21:50:30,19.8,85.85,88.38,69,99,6.96
482,Porto Velho,BR,2021-05-23 21:49:56,-8.7619,-63.9039,82.45,78,40,5.75
483,Zalantun,CN,2021-05-23 21:50:30,48.0,122.7167,44.76,53,100,17.69
484,Atkinson,US,2021-05-23 21:50:31,42.8384,-71.147,75.43,59,90,4.0
485,Dongsheng,CN,2021-05-23 21:48:12,39.8161,109.9776,47.61,17,1,18.99
486,Pyshchug,RU,2021-05-23 21:50:31,58.8873,45.7134,52.74,86,100,2.19
487,Angoram,PG,2021-05-23 21:50:31,-4.0625,144.0661,74.89,98,100,1.95
488,Caravelas,BR,2021-05-23 21:44:34,-17.7125,-39.2481,76.12,86,73,9.95
489,Nikolayevsk-Na-Amure,RU,2021-05-23 21:50:32,53.1406,140.73,38.86,95,100,5.7
490,Corrente,BR,2021-05-23 21:50:32,-3.7367,-43.3394,76.75,75,74,3.13
491,Manokwari,ID,2021-05-23 21:50:33,-0.8667,134.0833,78.82,83,100,3.09
492,Meulaboh,ID,2021-05-23 21:47:43,4.1363,96.1285,76.98,88,99,4.94
493,Lyaskelya,RU,2021-05-23 21:50:33,61.7667,31.0167,48.51,99,100,3.98
494,Shimoda,JP,2021-05-23 21:48:30,34.6667,138.95,71.17,73,81,1.21
495,Male,MV,2021-05-23 21:50:34,4.1748,73.5089,84.15,84,75,16.11
496,Kijang,KR,2021-05-23 21:48:26,35.2442,129.2139,69.53,72,100,8.46
497,Dubbo,AU,2021-05-23 21:50:34,-32.25,148.6167,44.73,93,2,12.66
498,Luderitz,NA,2021-05-23 21:48:10,-26.6481,15.1594,72.39,35,0,5.37
499,Jyvaskyla,FI,2021-05-23 21:50:35,62.2415,25.7209,46.76,83,0,8.99
500,Lesosibirsk,RU,2021-05-23 21:50:35,58.2358,92.4828,55.96,99,100,7.61
501,Luena,AO,2021-05-23 21:45:38,-11.7833,19.9167,55.13,58,0,4.45
502,Raditsa-Krylovka,RU,2021-05-23 21:50:35,53.3171,34.3574,48.76,96,3,4.61
503,Asyut,EG,2021-05-23 21:50:36,27.181,31.1837,77.18,33,0,17.29
504,Kruisfontein,ZA,2021-05-23 21:44:22,-34.0033,24.7314,61.2,28,22,9.26
505,Mykhaylivka,UA,2021-05-23 21:50:36,47.2724,35.2224,61.07,72,7,2.62
506,Bangassou,CF,2021-05-23 21:44:10,4.7413,22.8184,70.12,97,94,3.51
507,Pitimbu,BR,2021-05-23 21:50:36,-7.4706,-34.8086,77.59,84,58,10.8
508,Narasannapeta,IN,2021-05-23 21:48:32,18.4167,84.05,85.5,65,100,2.13
509,Sakakah,SA,2021-05-23 21:50:37,29.9697,40.2064,80.17,21,0,5.91
510,Puerto Colombia,CO,2021-05-23 21:50:37,10.9878,-74.9547,86.09,83,100,16.24
511,Tuatapere,NZ,2021-05-23 21:42:30,-46.1333,167.6833,49.82,87,28,3.69
512,Imeni Poliny Osipenko,RU,2021-05-23 21:50:38,52.4201,136.4853,35.55,92,100,12.46
513,Vao,NC,2021-05-23 21:44:17,-22.6667,167.4833,72.18,54,43,16.67
514,Vredendal,ZA,2021-05-23 21:44:54,-31.6683,18.5012,69.28,23,4,10.45
515,Le Port,RE,2021-05-23 21:50:38,-20.9373,55.2919,71.56,71,25,3.65
516,Zhezkazgan,KZ,2021-05-23 21:50:39,47.8043,67.7144,67.89,33,1,13.76
517,Metro,ID,2021-05-23 21:50:39,-5.1131,105.3067,74.55,93,53,3.91
518,Tignere,CM,2021-05-23 21:50:39,7.3667,12.65,66.7,91,100,2.86
519,Yulara,AU,2021-05-23 21:44:45,-25.2406,130.9889,60.64,44,6,4.61
520,Santa Rosa,PH,2021-05-23 21:46:29,14.3122,121.1114,82.9,85,1,5.03
521,Omboue,GA,2021-05-23 21:50:40,-1.5746,9.2618,77.02,91,100,6.91
522,Newport,GB,2021-05-23 21:48:31,51.5877,-2.9984,48.85,87,97,16.11
523,Menongue,AO,2021-05-23 21:50:40,-14.6585,17.691,55.44,57,55,4.54
524,Nhulunbuy,AU,2021-05-23 21:50:40,-12.2333,136.7667,77.61,83,40,8.05
525,Vila Franca Do Campo,PT,2021-05-23 21:44:06,37.7167,-25.4333,59.41,75,38,4.14
526,Kosh-Agach,RU,2021-05-23 21:50:41,50.0,88.6667,39.81,81,9,4.18
527,Cairns,AU,2021-05-23 21:41:20,-16.9167,145.7667,71.06,94,75,9.22
528,Urumqi,CN,2021-05-23 21:50:41,43.801,87.6005,59.95,38,0,0.85
529,Petatlan,MX,2021-05-23 21:50:42,17.5167,-101.2667,91.26,37,63,7.78
530,Wangqing,CN,2021-05-23 21:50:42,43.3218,129.7634,54.45,80,27,2.73
531,Obninsk,RU,2021-05-23 21:50:42,55.0969,36.6103,52.05,96,0,7.11
532,Suruc,TR,2021-05-23 21:50:43,36.9761,38.425,66.4,48,100,6.13
533,Sitka,US,2021-05-23 21:47:25,57.0531,-135.33,48.09,71,75,4.61
534,Seoul,KR,2021-05-23 21:50:43,37.5683,126.9778,61.99,79,90,3.15
535,Kaputa,ZM,2021-05-23 21:50:44,-8.4689,29.6619,64.38,65,42,3.31
536,Ogawara,JP,2021-05-23 21:50:44,38.0516,140.7155,62.94,78,61,4.34
537,Salalah,OM,2021-05-23 21:44:29,17.0151,54.0924,82.49,83,20,3.44
538,Bad Aussee,AT,2021-05-23 21:50:44,47.61,13.7824,45.25,91,14,5.23
539,Longyearbyen,SJ,2021-05-23 21:46:07,78.2186,15.6401,28.24,64,20,9.22
540,Saint-Joseph,RE,2021-05-23 21:50:45,-21.3667,55.6167,70.16,81,84,12.93
541,Tezu,IN,2021-05-23 21:47:57,27.9167,96.1667,75.97,72,1,4.7
542,Waingapu,ID,2021-05-23 21:50:45,-9.6567,120.2641,74.77,85,63,4.07
543,Pochutla,MX,2021-05-23 21:44:42,15.7432,-96.4661,89.82,48,8,8.05
544,Tucuman,AR,2021-05-23 21:50:14,-26.8241,-65.2226,64.4,43,0,2.28
545,Kudeyevskiy,RU,2021-05-23 21:50:46,54.8758,56.7567,72.63,58,64,5.75
546,Majene,ID,2021-05-23 21:50:46,-3.5403,118.9707,77.34,86,65,4.41
547,Marsa Matruh,EG,2021-05-23 21:50:46,31.3525,27.2453,68.2,77,0,8.05
548,Soyo,AO,2021-05-23 21:48:53,-6.1349,12.3689,77.95,82,96,3.22
549,Sao Luiz Gonzaga,BR,2021-05-23 21:50:47,-28.4083,-54.9608,52.47,77,98,10.27
550,Gamba,GA,2021-05-23 21:50:47,-2.65,10.0,76.44,92,100,5.23
551,Yurimaguas,PE,2021-05-23 21:50:47,-5.9,-76.0833,89.76,58,40,4.61
552,Tessalit,ML,2021-05-23 21:44:29,20.1986,1.0114,94.21,20,99,12.24
553,Uinskoye,RU,2021-05-23 21:50:48,56.8817,56.5813,59.88,93,100,7.23
554,Panorama,GR,2021-05-23 21:50:48,40.5878,23.0315,65.53,71,0,1.99
555,Terra Nova,BR,2021-05-23 21:50:48,-12.3667,-40.6667,75.78,58,10,3.76
556,Dakar,SN,2021-05-23 21:43:30,14.6937,-17.4441,71.73,83,75,9.22
557,Chilliwack,CA,2021-05-23 21:50:49,49.1747,-121.9443,63.52,77,98,1.01
558,Nouakchott,MR,2021-05-23 21:50:43,18.0858,-15.9785,66.13,91,2,12.59
559,Karangampel,ID,2021-05-23 21:50:49,-6.4622,108.4519,79.34,82,52,6.69
560,Muzaffarabad,PK,2021-05-23 21:50:50,34.37,73.4711,61.86,64,57,6.24
561,Ambilobe,MG,2021-05-23 21:47:02,-13.2,49.05,68.67,85,50,3.0
562,Elbrus,RU,2021-05-23 21:50:50,43.2577,42.6443,47.43,85,94,1.72
563,Magdagachi,RU,2021-05-23 21:50:50,53.45,125.8,46.54,89,100,9.19
564,Aswan,EG,2021-05-23 21:50:51,24.0934,32.907,78.53,22,0,10.45
565,Matara,LK,2021-05-23 21:50:51,5.9485,80.5353,80.35,87,100,13.94
566,Faya,SA,2021-05-23 21:50:51,18.3851,42.4509,68.11,43,0,2.98
567,Syedove,UA,2021-05-23 21:50:52,47.0768,38.156,66.0,66,5,11.54
568,Sangar,RU,2021-05-23 21:47:02,63.9242,127.4739,46.81,50,74,3.91
569,Garowe,SO,2021-05-23 21:50:52,8.4054,48.4845,79.65,58,73,18.72
570,Namibe,AO,2021-05-23 21:44:16,-15.1961,12.1522,72.95,80,48,6.38
571,Pedasi,PA,2021-05-23 21:50:52,7.5333,-80.0333,76.44,77,100,3.42
572,Pimenta Bueno,BR,2021-05-23 21:47:22,-11.6725,-61.1936,75.09,95,100,4.09
573,Providencia,MX,2021-05-23 21:50:53,28.7167,-111.5833,95.56,20,0,3.0
574,Nanpiao,CN,2021-05-23 21:47:24,41.0982,120.7479,60.21,19,98,11.7
575,Arcot,IN,2021-05-23 21:50:54,12.9,79.3333,82.85,68,97,7.43
576,Caborca,MX,2021-05-23 21:50:54,30.5838,-111.101,83.5,6,0,11.68
